Simulated Games:,LeBron wins:,Jordan wins:,Lebron score,jordan score,LeBron 3PPGG,Jordan 3PPG,LJ Total Reb,MJ Total Reb,LeBron Blocks,Jordan Blocks,LeBron Steals,Jordan Steals
4279,2419,1860,2.4245683075243325,-2.5180782082782036,0.5725106720918015,0.10693560444854877,-0.45231063247808223,0.45231063247808223,0.5345492154290494,0.5334362218931578,0.028811739166423638,1.0744537544363155
4280,2420,1860,6.9802608489222715,-0.5579781349792674,0.23671726379774333,0.32261384087936,-2.3121921228926836,2.3121921228926836,0.2937534165974512,0.43618034139346645,1.0774035741868502,1.3695874732505016
4281,2421,1860,21.61069281096527,-0.2591678335847255,0.74093408387454,0.4059964934927037,-0.8379485771723318,0.8379485771723318,0.01181843521965483,0.3747711870680869,0.5882510741236444,0.9610031321020147
4282,2422,1860,-2.4719074877174467,13.042404423735432,0.6523807842287057,0.09497577376556793,-2.8551181751453076,2.8551181751453076,0.3499591015367072,0.5593687397132148,0.4980688680427311,0.5201751308199666
4283,2422,1861,9.092077113403562,9.755931973156512,0.10817452968907586,0.23163186178075884,-0.5206548704454841,0.5206548704454841,0.2539670260764131,0.6363692794895501,0.542892316091847,0.18121172024712737
4284,2422,1862,5.814793426343407,11.298315052525314,0.13434647238850891,0.17323956105179078,-0.8212242870986917,0.8212242870986917,0.24053985786523377,0.4067934839600721,0.4757034106611954,0.6177283139489056
4285,2422,1863,7.826653744079933,-0.9711218195401365,0.6121839583181911,0.30952897400086665,-0.06909097488448722,0.06909097488448722,0.27315647063817494,0.4001448040105616,0.8140725208086487,1.540859166648172
4286,2423,1863,-2.2879236572917345,7.586374047304666,0.009063930430090135,0.2507243076941193,1.911945915514235,-1.911945915514235,0.48746241080001856,0.0773386806462588,0.844162151102051,1.8076778140421772
4287,2424,1863,2.204880715525572,2.715571094296215,0.23271837681887966,0.2077558318303965,0.3532603653059279,-0.3532603653059279,0.1004402416920398,0.4860014579687794,0.00219790906704027,1.666320733462148
4288,2425,1863,14.571485350942353,3.8615549730980887,0.620533965582096,0.1457616445669961,-1.5928015365535368,1.5928015365535368,0.0056769799073447995,0.3242530561502824,0.43618170602097633,1.3986154928345944
4289,2425,1864,9.014105896208982,6.137834835416774,0.9751091879230707,0.31346253406626606,-1.6074826076188609,1.6074826076188609,0.19946579211451232,0.16703301432181852,0.029241344304569067,1.713579819458497
4290,2425,1865,-5.249601375782716,-0.9076795857897825,0.5344783820356135,0.2932814790522326,0.3429974466535174,-0.3429974466535174,0.0600509586841469,0.3474009675977662,0.8452515813373622,0.46271748186860406
4291,2426,1865,11.46560879021196,-4.566080853551361,0.36122181807568043,0.11267939049988455,-1.768488426613999,1.768488426613999,0.03441421980608106,0.3276655384501478,0.5713264689203724,0.9964300654015508
4292,2426,1866,3.346543871006014,12.061777659290968,0.23663353600453435,0.002330388527064582,-3.4577702902350045,3.4577702902350045,0.08319399512646866,0.4389021986812024,0.03766480330736809,1.2266470336776267
4293,2427,1866,5.410878987752027,5.0119729855627355,0.3163453592336859,0.04492950175255471,-1.2238632454261487,1.2238632454261487,0.13428073410293598,0.662234694417142,0.9622905182790116,1.7526425798098026
4294,2428,1866,10.285112692681038,4.962062252077017,0.5898388255602439,0.4330664602693704,1.5023641062394097,-1.5023641062394097,0.06399260008296422,0.014458582587590267,1.0912686204647544,0.7931306925637311
4295,2428,1867,11.851196628247184,-1.0681856671943097,0.8376218215935713,0.21927807770477012,-3.0493888604573445,3.0493888604573445,0.20208862004363248,0.017000242123145624,0.235969174035417,1.064354410608025
4296,2428,1868,14.386027504510142,5.3082147740417716,1.0426649717639938,0.3843697868751901,0.682011256556312,-0.682011256556312,0.46763597066516405,0.0008562056130340424,0.22934337233648378,1.61103139211627
4297,2429,1868,7.399810820425704,8.67096320644061,0.06869319734427116,0.368726657715956,0.9863883672613709,-0.9863883672613709,0.20213479028061093,0.4913597032035211,0.3934850177743294,1.5078479510631528
4298,2430,1868,10.695658643994957,1.4977001522453803,1.0806019036028833,0.24309683730794363,-2.5077030747019484,2.5077030747019484,0.2547529472417933,0.009433416440956275,0.7065140840230743,1.400039582082333
4299,2430,1869,12.28176827450378,-2.9949378372424946,0.7790906776824748,0.3164098725576894,-1.2099919802248058,1.2099919802248058,0.040154674749550416,0.4271296275227948,0.2459018628833627,0.28817355014181845
4300,2431,1869,12.879149023994,0.06320505707826175,0.5135609837486511,0.3694096349387116,-1.0571662901223529,1.0571662901223529,0.4181884735084056,0.28485532952932646,0.4166116441853737,1.1322036003115226
4301,2432,1869,13.86786521892444,0.4078891435732393,0.37243453665420817,0.342579628451538,-0.10543129524604816,0.10543129524604816,0.4033854499701281,0.41251765996441436,0.4956992241258953,0.38528248658918396
4302,2433,1869,16.192144162750026,5.95542695564538,0.48676701672321687,0.20450141612266431,-1.68794950156961,1.68794950156961,0.09737260526567244,0.39121430920252265,0.677744532725164,0.1318877304159073
4303,2434,1869,-1.4760037252179323,7.449214451395411,0.18313376114468036,0.0893720726309433,-1.1099747401885267,1.1099747401885267,0.3707632136393154,0.05073711206972928,0.1335555588622361,0.8316264346971856
4304,2434,1870,-0.45410290672108544,13.732987428108363,0.21641451142931037,0.061292484778131276,-0.4886266744848103,0.4886266744848103,0.1331568537839052,0.6111447020826789,0.09655389555759722,1.6918681152166086
4305,2435,1870,9.619257842008675,3.4193220253165233,0.8715568687066971,0.3136230728717019,-1.8120551568001226,1.8120551568001226,0.37398201383672,0.22878741483396667,0.51408977373153,0.5229898799532384
4306,2435,1871,6.193979339652687,11.547715609903564,0.696962513712577,0.06691303667138897,-1.8485957678123084,1.8485957678123084,0.2728522806541483,0.6333229616287852,0.2654681770806079,1.643956170004925
4307,2436,1871,4.103758128987811,7.917058682492887,0.8223231493711383,0.21115487242277683,-2.8082544805907625,2.8082544805907625,0.39534579662039054,0.25856746991394114,0.20218381131345917,0.5093272298044977
4308,2437,1871,5.794417652649764,6.6020065403481,0.4468083437510742,0.19553854842982327,-1.337858328293522,1.337858328293522,0.14326991133979794,0.29187713213618127,0.7765522856177077,1.332347397926699
4309,2438,1871,19.01978217475866,9.607876197709048,0.6342027507869624,0.2248911729610183,-2.284598740400537,2.284598740400537,0.12283884688989943,0.034358973426329084,0.7320926856564893,0.3673977491429242
4310,2438,1872,10.579707522871107,5.072835505185319,1.0109691203668114,0.355860088060725,-0.8663218750622936,0.8663218750622936,0.26405547857827055,0.4728918203124506,0.1908016654702379,1.2146357745212635
4311,2438,1873,15.690137325578961,11.804647794927499,0.8360514628934755,0.00404124650980226,1.020235392516119,-1.020235392516119,0.3560205211537521,0.18925695163161216,1.0708786011595475,0.6558310488609086
4312,2438,1874,11.158208739446529,7.123920464283633,0.8975313132233524,0.3676243340008487,-0.09565828370976304,0.09565828370976304,0.4899129070750473,0.14512600605676723,0.520994336005412,0.4603551212581527
4313,2438,1875,10.324260378706612,7.206516489042735,0.9426401100609044,0.14378791479297867,1.5456247438917945,-1.5456247438917945,0.4554288518153722,0.3046750651460866,0.5113244148618485,0.9803964554172986
4314,2438,1876,5.775742714607479,13.339865474613479,0.46050106862932394,0.030248257866408612,-1.2466605281860308,1.2466605281860308,0.07392379437564964,0.14774513141804152,0.5446205044086553,1.332220219664762
4315,2439,1876,10.12240870030798,8.887493121584653,0.544700265229686,0.39250694610572534,0.48095327120783626,-0.48095327120783626,0.5238410636776821,0.6094558847136033,0.6452869018584694,1.0569058621841774
4316,2440,1876,2.5476999718309745,1.9600989903275585,0.11771492373200798,0.15481224878542085,-0.3562981490372266,0.3562981490372266,0.03429531766294612,0.32026059636923393,0.35990820679741187,1.3744293680984232
4317,2440,1877,7.129869554993126,-2.993758741902205,0.4209572234850537,0.1261594574718642,-1.2075745741565034,1.2075745741565034,0.0759713456603828,0.479093366350845,0.394268164026095,0.0917526721255861
4318,2440,1878,4.0844990761609665,8.11514783403791,0.9068340796980521,0.23126825000653722,-2.6417898029237246,2.6417898029237246,0.22314471150999943,0.12736386050557674,0.8194078840585157,0.768808670063794
4319,2440,1879,16.362789536438488,8.293087700339845,0.8926164945944985,0.18708638394197902,-0.8085420148630235,0.8085420148630235,0.19589488140312208,0.1733618730156392,0.19926088019295835,0.5049599575528265
4320,2441,1879,16.698716379519666,-2.776521479130349,0.38578348960711684,0.3142953024177436,1.7024123994070173,-1.7024123994070173,0.2930579445178049,0.09536011051118627,0.9332113055702173,1.266123075608814
4321,2441,1880,2.9162391299751906,1.2990036579352964,0.1301343749837603,0.30992032281889115,-2.499636556539889,2.499636556539889,0.2930906651676072,0.5184297678387859,0.9993763527049461,0.8293132347942078
4322,2441,1881,6.087757607062487,9.686628870361341,1.0710108829761618,0.27852439688264286,-2.6562845982868586,2.6562845982868586,0.42752524539927994,0.0976081633521848,0.04494072529444673,0.4032842817838029
4323,2441,1882,5.054831607687358,6.378734162525576,1.0053999082316047,0.2867801990415274,-2.5053111873265097,2.5053111873265097,0.010517007955609791,0.5963896088750603,0.0706003875538067,0.5865320576293991
4324,2442,1882,15.001587665827607,15.375807786458981,0.11920303975696547,0.14617111943394936,-3.482607407184846,3.482607407184846,0.4771321306391967,0.20553957115308907,0.7787930335570935,1.6205793434264333
4325,2443,1882,13.223875444806596,-1.273406255135224,0.18393198979011538,0.08772652713462847,-3.5866924738048924,3.5866924738048924,0.3038293747331983,0.5817661041150917,0.9997774243179751,0.395289253843047
4326,2443,1883,-1.6802146310667518,2.3737711010156657,0.4524423270136566,0.2948204532112896,0.7336599403708444,-0.7336599403708444,0.3589469482014676,0.3236347979902998,0.5457555459263805,1.004745129017758
4327,2444,1883,11.544804946931222,9.762751916709039,0.546964687995332,0.24793763104050112,-0.2168980620069197,0.2168980620069197,0.38627698394953286,0.5185742321142881,0.9123336583917939,1.2290297888453028
4328,2444,1884,4.387944623534167,6.952640362568254,0.9523632412504546,0.08288097221841292,-0.8826619530659805,0.8826619530659805,0.2468962187172909,0.4206399123722626,0.7614958740634283,0.35059384105713765
4329,2445,1884,10.259245232864181,1.1918378951001403,0.30162364980135964,0.07192487051922111,-1.3790323302328225,1.3790323302328225,0.5210837032415784,0.5750573308725399,0.7809024069442929,1.5977007004961827
4330,2445,1885,2.577224360157098,17.161223716054156,0.5688007953680778,0.13285381285493933,0.5156735399139198,-0.5156735399139198,0.5355586601276661,0.14278615071033582,0.8111776957529129,0.19510923346361175
4331,2445,1886,14.739235299767675,11.077330189834992,0.9875775309347202,0.3961582501771468,2.2628608180053607,-2.2628608180053607,0.0851694032390775,0.38778944084797407,0.42142430780287427,0.924111105453147
4332,2446,1886,7.086535458149181,5.652432566832431,0.3846029114903984,0.32803637981995926,0.3878990586153208,-0.3878990586153208,0.06510720517570821,0.5196064805307593,0.23684974070300857,0.12565571231390504
4333,2446,1887,-1.5687027054335976,4.636266578032606,0.5826131829615478,0.21925244587789644,-1.8822678222882658,1.8822678222882658,0.4236716673449691,0.16950138065025427,0.989088110998849,1.1230131126152294
4334,2446,1888,6.245299118952559,11.964206475855583,1.0248638254516909,0.11624060183697953,3.044210744904893,-3.044210744904893,0.0461364847447578,0.5646605887151991,0.4424921579869581,0.3199954667006921
4335,2446,1889,3.9190996562857885,2.5800118956937528,1.0134272555078805,0.19293392773380422,-2.0698097006484333,2.0698097006484333,0.4280934592069331,0.06807914866841386,0.9892770872813145,0.500229011157181
4336,2447,1889,-3.1780230090796726,11.52965243715707,0.28592626094158347,0.3455192435887056,-0.5802611899855585,0.5802611899855585,0.09090078889847547,0.22534563583639328,1.0396063178411399,0.05140389760045565
4337,2447,1890,7.91790422926918,9.695842869842021,0.8233233141112859,0.40559581600378036,-3.2798351028972244,3.2798351028972244,0.2673852682016321,0.19864148002811607,0.2332874144380589,0.5592148763851936
4338,2448,1890,11.400244465203253,13.495155221679392,0.17319840028441608,0.02368441346955085,-2.0722667955285727,2.0722667955285727,0.34413394823242627,0.08749707801660353,0.21658856307009727,1.8689648895542992
4339,2449,1890,13.290823692661721,5.227313358021651,0.20321893339739147,0.150334621443723,-1.6938353523921104,1.6938353523921104,0.04409207625611024,0.38131316146388866,0.46412779276778415,1.6095681047251982
4340,2449,1891,2.887855851744194,5.740661878161765,0.13233899457179923,0.016931286869828338,-2.1050436201576215,2.1050436201576215,0.08408188150648768,0.46134466839744304,1.0905671807936053,0.15466657615337714
4341,2449,1892,1.0377132452401578,1.2019095063190326,0.4839351982311142,0.1608330753328903,1.314042331901275,-1.314042331901275,0.05411523355113809,0.02670905457765496,0.21158009894622162,0.3716701265001621
4342,2449,1893,5.263683257516913,14.514665614663402,0.9387896297469449,0.4154017708976814,1.0646087938902276,-1.0646087938902276,0.38348010282007733,0.5788939323446951,1.0870236657312324,1.2492928960957441
4343,2450,1893,4.689082027342895,7.787224903396575,0.06712259526274002,0.11936964822414389,0.3438694425192391,-0.3438694425192391,0.17265298046918304,0.3983936837884391,0.6874999430108646,1.034086102272611
4344,2450,1894,12.363895075822898,16.850241835701738,0.22985749875927303,0.13206804816836576,1.355870789478646,-1.355870789478646,0.5147858091618163,0.07312955777898467,0.7953126011474283,1.2259496808601524
4345,2451,1894,3.4172212001210447,0.32078550316718235,0.6074218227532202,0.41606242902374346,-0.905854600164293,0.905854600164293,0.37866144888757447,0.552239607246031,0.13379352674461234,0.0830351710187352
4346,2452,1894,14.159019088647577,9.574128218985255,0.201282501756815,0.10230080710391093,2.0908732817997278,-2.0908732817997278,0.15885500152742077,0.1132724665701538,0.15565217778279705,0.8502666658753467
4347,2453,1894,-3.11425934628142,8.310242608449094,0.8143311999675985,0.017132490531545044,1.3672100506805551,-1.3672100506805551,0.3073794326355954,0.4631562779563404,0.20891536196494231,1.5920076650884618
4348,2454,1894,-5.23893557202325,-0.016942975760784237,0.6108261580384882,0.30457789303857197,-2.939517690533565,2.939517690533565,0.4278823102001893,0.3837419183258544,0.46568621076986116,1.78126499781879
4349,2455,1894,11.193996844132952,8.010672861136563,0.03517936755337891,0.12706846613830755,0.023721423672888042,-0.023721423672888042,0.3256039267832401,0.10638194086661766,0.6669687632913472,1.8223445705561772
4350,2456,1894,9.769537592842882,11.58390956111327,0.20921288320375184,0.18524742396394997,0.5377927725538629,-0.5377927725538629,0.02780198920030663,0.4519192155713835,0.8975258990512773,1.5331229829734254
4351,2457,1894,7.967107049214678,7.793773959987678,0.6687057163337438,0.26388951328353627,-2.785293561038276,2.785293561038276,0.378871782533933,0.16202837129533215,0.546591060177337,1.1802401188933798
4352,2458,1894,13.409012538119008,12.377112634195136,0.11277631342059273,0.062187852548285204,-0.4403083974323546,0.4403083974323546,0.41394991541817416,0.6252182777728177,0.6522498554885579,0.9607299814305982
4353,2458,1895,3.8042144141537126,17.628557591797524,0.5744886971838704,0.042607274902058026,-3.1975146540130184,3.1975146540130184,0.4239188415325855,0.24429446545920983,1.0532483319879717,1.2132019438839516
4354,2458,1896,8.118940037497435,-6.18125818522193,0.8610976890922373,0.3681163325666269,-1.018275439394617,1.018275439394617,0.15477328988795785,0.14015195521183005,0.04452352067414151,1.5771009723451501
4355,2459,1896,7.496498838579317,-2.8018769292953256,0.17992017824497022,0.3329411797948293,0.7707322729365417,-0.7707322729365417,0.40750350638864485,0.30557965231189776,0.5114502894881292,0.9659932306994001
4356,2460,1896,1.7833646629974986,6.35410237579473,0.28469032018462126,0.008604299028457578,-1.381698762868523,1.381698762868523,0.12675327905266642,0.3638604470105823,0.3167002913927702,1.384606666055058
4357,2461,1896,15.789202957618073,7.787123353789337,0.8792200145239544,0.05082808957857901,1.1297123765180466,-1.1297123765180466,0.055609571030074405,0.4902719816952812,0.11201642038026906,1.6147558740209127
4358,2462,1896,17.22550956905174,-0.7386718396708413,0.48434462418219126,0.39971044878173734,-1.3000026040154775,1.3000026040154775,0.3353643163501275,0.1589462893343554,0.3483202629889328,1.730303592284601
4359,2463,1896,8.218381384648936,4.932460168967798,0.22619802477684886,0.2921685725066949,-2.2814779055278085,2.2814779055278085,0.10813217390494392,0.5398586477270984,0.4738561936825174,0.19370239973721926
4360,2464,1896,15.188754171004001,-0.3325225353603457,0.3280651789591801,0.08601545289229906,0.22975127150524352,-0.22975127150524352,0.12418704554860047,0.4043945542951042,0.37840000802263823,0.08380550226310193
4361,2464,1897,3.9517247146731203,5.517329826585886,0.8245356562868054,0.200075660410155,-4.971478758129551,4.971478758129551,0.4299217634215779,0.00829882948317054,0.5077597486070352,1.5979051182908435
4362,2465,1897,5.657503987782682,-3.734221801388064,0.9865302490951698,0.38071027060167295,-3.150706168952964,3.150706168952964,0.46376053889789,0.6440329955049234,0.39051661025049567,1.0613805674798673
4363,2465,1898,6.531403601455848,4.193722358132977,0.8251928979972629,0.2887530161280281,1.7233281337590438,-1.7233281337590438,0.014864087531224205,0.009155009224259261,1.030159084683227,0.16409082840310926
4364,2465,1899,6.848879955324588,-1.2090968676795575,0.9590295510141351,0.4024575151076721,-3.582637786530684,3.582637786530684,0.34371903655596675,0.6108875208699884,0.055652442893537955,0.3862587259043562
4365,2465,1900,-6.962789836618617,10.263446996782461,0.6747327371772185,0.16968725164604684,-0.1411632950830099,0.1411632950830099,0.4279203387009338,0.47948282601885744,0.38179294104792016,0.11058221024983603
4366,2466,1900,-0.46309999734717167,7.005133600655341,0.669661165727842,0.04031315383778543,-3.478979956437365,3.478979956437365,0.35443442151970894,0.46800980802826886,0.21807402875657508,1.504120854484266
4367,2467,1900,-1.2090446751552513,1.7108389089731464,0.1980060233077433,0.12199421877235801,1.8816144825354775,-1.8816144825354775,0.08950971829104568,0.11910429973866696,1.0047049645233077,0.7546100418757498
4368,2467,1901,7.990704933487733,-2.8126470746670984,1.0620417629616679,0.2555448814458531,-0.7585655599795931,0.7585655599795931,0.2744554981660719,0.5928580751123186,0.034068248027388726,1.0351699655076185
4369,2468,1901,10.065101119364002,6.024558423046137,0.41194717333025255,0.36041600847904254,0.7816972197614094,-0.7816972197614094,0.3255588183968264,0.026226210955687026,1.0387757091678287,0.9670115461451405
4370,2468,1902,7.7362566918823905,-3.4758160543788925,1.067235313047622,0.022467538219831475,0.14062256526287953,-0.14062256526287953,0.1782953399532493,0.5929070158800723,0.1697671177589386,1.1314590132200089
4371,2468,1903,13.426427274572315,-0.5382428344240139,0.22575018497963362,0.3931945354357277,-0.8421432003114913,0.8421432003114913,0.2911153587406271,0.2125465154943146,0.846055821237751,0.47062528904484546
4372,2468,1904,16.8319873919318,7.460331221067574,1.051728696537707,0.2066000448823206,0.4913729749812894,-0.4913729749812894,0.30690129955408146,0.42319698422964735,0.445817351884193,0.8456381806101911
4373,2468,1905,16.282372055456197,6.659759532685932,0.9202453624089991,0.16154105153865106,-1.0813223131349208,1.0813223131349208,0.5340554899726656,0.4072554370045788,0.08274900875436642,0.3426413718445923
4374,2468,1906,5.760423430124786,4.063222972576003,1.1213298187295002,0.19622835277279543,-2.5132991064659462,2.5132991064659462,0.10955117168557307,0.013852993820041458,0.6689415041625979,0.5090677449617336
4375,2468,1907,14.669426663708585,1.7312063398623527,1.0587276736477675,0.23840275539806388,-0.49885992998432765,0.49885992998432765,0.2178064392751142,0.2625170743048576,0.3999844936574296,0.11723177405725295
4376,2468,1908,-1.233913551903623,-1.245387297733597,1.0823426941356977,0.06270616486983338,0.03691876205914796,-0.03691876205914796,0.4058320169965567,0.4882246165711607,0.5444900765115932,1.5949992183459454
4377,2468,1909,14.79842671110137,12.727020986087583,0.7831675819508512,0.027732536743775783,0.3567519053446183,-0.3567519053446183,0.26206197044271534,0.1625258770998993,0.47988424010382585,1.5244621057393049
4378,2468,1910,20.108988639797346,2.3070602576026475,0.7528997365831864,0.24471957438882033,-4.171782286736115,4.171782286736115,0.06698389430251145,0.049980917863630125,0.802610654689756,1.3068448860474229
4379,2468,1911,16.16947404563742,0.701583047131805,0.2885069029018824,0.2678549018420146,-2.392005641050119,2.392005641050119,0.2735061038191948,0.5488333452382527,0.9343647223258088,1.5815622360544697
4380,2469,1911,13.370420324057333,-4.863327735140737,0.27933277847701293,0.18587573874761565,-0.5601882807634738,0.5601882807634738,0.05451598870316335,0.06722262193853164,0.6198473211532004,0.20133569871934137
4381,2470,1911,18.54689900350464,-0.39846432102945006,1.0433857471915928,0.0697120798584674,0.09737867362457839,-0.09737867362457839,0.42043466030439985,0.4567727896459861,0.9786004555561484,1.5899221886204287
4382,2470,1912,12.008274008474281,5.468281209521261,0.9224445093256706,0.12359134657265655,0.9132378408586393,-0.9132378408586393,0.34527693373764845,0.46000110686850176,0.4143602965395027,0.4404347713282655
4383,2470,1913,-4.7933833094699585,13.068780258142102,0.5836429248745253,0.3268608924476645,-3.3876838567627763,3.3876838567627763,0.30536809115805585,0.25772269439425227,1.0270035196669434,0.888358624733284
4384,2470,1914,1.7308958358939237,3.6851774603855807,0.229452558721077,0.4181487510279457,-1.6655620919349787,1.6655620919349787,0.07932762625895709,0.004647450992519845,0.5179934540809172,0.1488912964254038
4385,2471,1914,16.985925829958106,11.783587314587667,1.0385677564624023,0.3818760414352128,0.006762549057982015,-0.006762549057982015,0.04407044624090296,0.3244179560509525,0.2844055852125844,1.5470760447017722
4386,2472,1914,13.837323746106108,11.291422093366144,1.0305106882418502,0.08129576471291425,-0.2957344978055989,0.2957344978055989,0.19117993317507714,0.6443760654919977,0.965080124240954,1.4342361539111939
4387,2473,1914,13.653361002483235,8.396551971859786,0.14345612128802732,0.1516668867482749,0.9403230931710973,-0.9403230931710973,0.06356774814604114,0.4356565706717318,0.8376532946469886,0.7628018544090085
4388,2473,1915,2.893633737290497,9.712985611945522,0.439993392908259,0.23664460270627025,-1.514789261564773,1.514789261564773,0.19324615462400926,0.5885263809722768,0.18602073437721686,1.810977565902014
4389,2474,1915,14.949330614661617,10.539477041820875,0.5946484706892313,0.16095238576399284,-2.0897806015890636,2.0897806015890636,0.33575770045204156,0.18626613539023948,0.49259816651211286,1.67391535922652
4390,2474,1916,11.704096311384738,-3.2287330632297246,0.1955284730175014,0.2094276921086445,0.4696839301926864,-0.4696839301926864,0.2349443468500961,0.22172743922330582,0.4296413328091634,0.7535631947086343
4391,2475,1916,5.875267244952417,0.2791178248163876,0.4733654166104772,0.16458601912406118,-1.524505539003891,1.524505539003891,0.5094812531748116,0.6279704901137606,0.8618775849646958,1.6936020201986193
4392,2476,1916,8.51002321315166,11.06013946411101,0.4983871125746876,0.040029359190769206,-4.178625174607669,4.178625174607669,0.28366414014172747,0.45609143334855584,0.22796805318677216,0.9917358576728568
4393,2477,1916,9.574548089483509,11.90606533918005,0.7090904942292835,0.0926043634515983,-0.6792426496106532,0.6792426496106532,0.49283636014805815,0.31034339727314336,0.0028196261838806585,0.7957300835063472
4394,2478,1916,-2.9794022215488143,6.369471412373354,0.6846751999087837,0.11340796260551426,-0.7325187071314885,0.7325187071314885,0.2676502168160963,0.18562809458535834,0.04836945089756211,0.3233139266295035
4395,2479,1916,2.836691856765891,5.826270509012344,1.0369497716621934,0.07168366138466255,0.40253329844812946,-0.40253329844812946,0.37711582577208536,0.2999724978633445,0.43012658392991276,1.3662074525923988
4396,2480,1916,10.434989536644942,11.349626478406883,0.7262641458371121,0.056848030500843943,-2.7525793459439916,2.7525793459439916,0.3158934576149053,0.45752286444170404,0.19142309159151047,1.5453171155777645
4397,2481,1916,10.901598823490206,8.080672844438208,0.04260341976991453,0.3987947928836123,-3.1616297015204573,3.1616297015204573,0.47337811644091565,0.13172219519286904,0.871753797673946,0.789756787475359
4398,2482,1916,3.973868863659799,4.830381410581784,0.554847895143544,0.36403188765295225,-1.422547139808136,1.422547139808136,0.33585481401979833,0.5019319146771205,0.45117348094209003,0.44604175364602217
4399,2482,1917,12.537952908270364,11.523565110713253,0.23096189635565323,0.12782560380105198,0.9718884161718866,-0.9718884161718866,0.5003341686730687,0.6557876554549747,0.99884590967683,1.762662387940688
4400,2482,1918,-3.4762212373785277,3.2973249622270755,0.21890788593432073,0.3995283139753522,-2.598681084786161,2.598681084786161,0.18882728827374734,0.3968519539342286,0.053047481421837975,1.8568919030868574
4401,2483,1918,13.21485237379537,8.807184078967612,0.04048521043371827,0.15802686000492777,0.8036214667877444,-0.8036214667877444,0.09674472012313896,0.6183667243877989,0.5028163838247331,0.2623229473002503
4402,2484,1918,12.456060544330327,11.08495313563317,0.9357317050775322,0.39404955230167904,0.26148958735404765,-0.26148958735404765,0.11320246410233314,0.09308928317306234,0.4019412954791274,0.06914789856533551
4403,2484,1919,-0.898803262956308,-0.20662412235688224,0.7541719358654737,0.3219076187961666,-1.4064979969743958,1.4064979969743958,0.3434872523192889,0.6113815841112179,0.5286274624282183,0.4386425859462698
4404,2484,1920,6.512582852036738,0.843430017288513,0.6632118695521483,0.31994157935253564,0.48310811790383923,-0.48310811790383923,0.024409603958043438,0.23472175891125124,0.5717140747283307,0.5964937983359219
4405,2484,1921,14.456463871444338,9.960582325820658,0.7054546030352793,0.20977069668689782,0.3973257569485264,-0.3973257569485264,0.4043984238799083,0.4082529734859798,0.3321886018304919,0.05413480563346436
4406,2484,1922,12.910848737493039,5.157296452515566,0.7988592006569634,0.2357435325640742,-3.728616125960132,3.728616125960132,0.27486071156301206,0.3049990838648194,0.36607466692160007,0.18212650488434146
4407,2484,1923,11.123087198279325,16.930238170251013,0.825490026289545,0.2523457894821123,-0.6969801743509842,0.6969801743509842,0.14460943330300968,0.4126972804146947,0.33310712883917326,1.7499486543141578
4408,2485,1923,9.387115480231017,5.718722740607568,1.0275536494546194,0.32857351254087797,-0.03458096771908038,0.03458096771908038,0.2962010699484346,0.10700870765681283,0.20842031409320372,0.8616661310147035
4409,2485,1924,19.68017472469179,-1.256248029178453,0.06794615929179394,0.39670573407255927,-2.845552355552849,2.845552355552849,0.32568969719527324,0.5653578793318564,0.8401500184665305,0.35700510166760846
4410,2486,1924,2.1883608064483644,2.6365329892198237,0.6869436953347123,0.21118150424025384,-2.0174355577260696,2.0174355577260696,0.5056202245763521,0.4513886546976575,0.918333077698479,1.714950865415552
4411,2487,1924,6.314057140225734,-3.7423330995150965,0.024327940129176294,0.1228995507559366,1.2100176866915517,-1.2100176866915517,0.2791720039165486,0.5335731521124797,0.021448315985682642,0.00830626828895561
4412,2487,1925,2.378649800093811,16.975323161617,0.8430115353193296,0.09562995586086095,-2.0731110759126956,2.0731110759126956,0.23489501088232637,0.64574513933841,0.6415820212063311,0.22763559280873052
4413,2487,1926,5.101331496019772,15.55885453993926,1.1206079544148944,0.05257980274094382,0.506343233495822,-0.506343233495822,0.15563610483665435,0.3755907884384746,0.7677383577076795,1.0923123709734426
4414,2487,1927,6.526389087890923,-1.6695148610118453,0.9573724152296498,0.12715189886637324,0.2963215330713198,-0.2963215330713198,0.05146839532447231,0.42830125517194106,0.32504205418617016,1.4269034760388877
4415,2488,1927,2.5434938256177038,2.880715426914472,0.5913435118504832,0.2571511802469401,-1.5607655923703914,1.5607655923703914,0.5172143212216319,0.022524001399932925,0.011325706383884047,1.8418144909690217
4416,2488,1928,-2.355038682717911,8.905888237644227,0.7582856735008598,0.04811759986623281,-1.9836795361688975,1.9836795361688975,0.4771192320119983,0.4425062649830195,0.9948355593406204,0.7063095550107379
4417,2489,1928,2.934187536514839,8.092423339569564,0.538971982271618,0.1697627142197698,-1.1913071285159071,1.1913071285159071,0.36060183040833355,0.07749389700873731,0.6798565738281998,0.21093985679848312
4418,2490,1928,8.28892555551802,14.867146049801052,1.0167964809990881,0.39587900923100744,1.2609591388306896,-1.2609591388306896,0.03571608587822868,0.6591720998441524,0.8069589527562461,0.943251515847981
4419,2490,1929,9.58904056169344,-0.5030340174132973,0.637047648815074,0.395370265165635,-2.1506989780750887,2.1506989780750887,0.5220521524182684,0.41942609225970323,0.5003483406277812,0.548167802681491
